Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,Season_enc,District_enc,Crop_enc
-0.22849467041959687,1.2840745470330819,-1.1625609553828469,0.66751287863018,0.41439749019080585,-0.16022196490269916,0.1436081378559974,-0.41765017614080935,0.7058281787220111,0.7173747971085844,0.609556443614096,0.14286687818886076,-1.2034959217385226,0.8444285902833375,-0.08583544140379364
-0.11764832118965857,-1.1625042328442177,-0.6806356272099334,-0.11040321119136533,-1.4595192775966646,0.26718943248416654,0.5083380857974332,-0.05240216797263888,-0.19730057329966696,-0.17118250655776512,-0.1970281269252618,-0.4943746080405048,-1.2034959217385226,1.6579230134430372,1.7559955627650392
-0.14909409402084675,1.2840745470330819,-1.1625609553828469,0.66751287863018,0.41439749019080585,0.37404228183088295,1.237797981680305,-0.6002741802248945,1.3831747427382697,0.7173747971085844,1.8194332994231328,0.05090450826805961,1.357323645829495,-0.5656284098601421,0.0635022075828685
-0.25168592788259814,-1.1415379622668194,1.2300231394952523,-0.4886313790011513,-1.5108594630154983,0.26718943248416654,0.5083380857974332,-0.05240216797263888,0.028481614705752563,0.27309614527540965,-0.1970281269252618,0.021609381663859947,0.07691386204548621,0.7901956287393574,-1.5294327149415274
2.1271867867967873,1.8498555251143476,0.22167250196253538,-0.5074086639278783,1.466871291276919,1.5494236246447637,1.7848929035924588,0.8607178524477873,-2.4551224533538623,-2.836854417556814,-1.8101972680039775,-0.8723509209936194,1.357323645829495,-0.511395448316162,1.4075410484628277
0.10718895455333688,0.6162371636412444,0.3258213941020646,-0.49859483630921053,-0.2273548275446289,0.26718943248416654,0.5083380857974332,-0.05240216797263888,-0.4230827613050865,-1.0597398102241147,0.2062641583444171,-0.19124917739132685,0.07691386204548621,-1.3248898714758617,-0.6831860373504421
1.1802759524176332,1.8498555251143476,0.22167250196253538,-0.5074086639278783,1.466871291276919,1.5494236246447637,1.7848929035924588,0.8607178524477873,-2.4551224533538623,-2.836854417556814,-1.8101972680039775,-0.44602063750089627,1.357323645829495,-0.8910261791240219,1.4075410484628277
0.043904336730570676,-0.5473908534043673,1.2267093111089944,-0.5196713806147204,2.031613330884101,0.8014536792177487,0.5083380857974332,0.8607178524477873,-3.3582512053755402,-3.2811330693899885,-3.020074123813014,-0.8723509209936194,0.07691386204548621,-0.511395448316162,0.6110735872006297
-0.23832147442934318,-0.2433799300320904,0.8281030966477043,0.6606151004938314,1.0304797152168237,1.3357179259513308,1.420162955651023,0.8607178524477873,0.7058281787220111,0.7173747971085844,0.609556443614096,0.14286687818886076,-1.2034959217385226,-1.0537250637559619,1.307982615805053
0.052551924259147426,0.6162371636412444,0.3258213941020646,-0.49859483630921053,-0.2273548275446289,-1.0150447596764305,-1.680041601851182,-0.05240216797263888,0.4800459907165916,0.27309614527540965,0.609556443614096,0.14286687818886076,0.07691386204548621,-1.3791228330198417,-1.1311989843104284
