Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,Season_enc,District_enc,Crop_enc
58.78450265282551,20.07,27.18,29.92,5.77,32.5,25.0,40.0,65.0,80.0,50.0,175.75942635923798,0,21,68
556.7453324020231,21.719025385655648,17.164220311268753,29.98331747847453,5.992167964466519,30.357027225264673,25.21089480360414,35.11383993515425,79.74743442943742,89.7895014063565,70.4706874018481,332.5478199030574,1,60,7
6769.786031779823,117.77,46.24,19.56,6.91,22.5,15.0,30.0,75.0,85.0,65.0,129.44444444444446,1,30,61
17.731963454772064,18.86110537291058,26.745982277246192,30.02239963442164,5.764575660945805,32.37343357296727,24.865266163243284,40.14337998346117,65.38462318346016,80.4286451295054,50.67604099430521,171.846466514663,0,13,68
532.0,99.42,17.0,50.22,6.5,24.237853142776142,19.390282514220914,29.08542377133137,78.64583361310093,88.64583361310093,68.64583361310093,196.14337285671837,0,21,14
682.6693707114697,19.621521816213306,27.42154844104741,29.884770337821077,5.767258786996051,24.806297065892284,20.199709595166386,29.84491347933919,69.4823882374231,80.40107931127783,59.7848028337166,174.56027052014895,0,23,1
157.47781307638283,21.98,16.93,30.59,5.98,20.5,6.0,35.0,72.5,85.0,60.0,156.455665687644,0,38,21
582.1047422068841,21.98,16.93,30.590000000000003,5.98,25.0,20.0,30.0,70.0,80.0,60.0,276.97873407362357,0,20,26
688.0186597284049,77.16446812400159,49.087295095344324,18.272439669197244,6.2345788991067765,11.597770013228226,8.171480563927739,15.132436617256632,77.33245462795463,89.69028787733339,64.81473643823712,154.0880148380826,0,62,51
7.281766819024458,78.62005711684016,48.70936664088602,18.71169274893479,6.224726915473058,20.394853153013376,17.056860708215243,23.917821814905242,79.77324231619781,89.66363178404207,69.86944940286676,143.46224632601363,2,56,67
76.57008839202503,21.107965623056106,16.928896714467008,29.446906099745178,5.963104921546994,20.119329903825953,15.039347914582867,25.197223482582135,59.950829533120256,69.522679896633,49.57508903306583,124.6051992304356,2,48,54
563.0295853492545,20.84885337670274,26.95365906788152,30.402900116851754,5.772378181656236,19.940729597502923,14.839622181630808,25.000662504613498,59.87059728419682,69.99198354165905,49.353327151546644,124.86229090218679,2,40,10
1402.0358631336376,20.07,27.18,29.92,5.77,20.0,15.0,25.0,60.0,70.0,50.0,166.64892345299202,2,53,10
493.18468876323664,99.42,17.0,50.22,6.5,25.5,24.0,27.0,87.5,90.0,85.0,166.8452668190547,2,24,37
1294.1654303105997,79.01779340703034,48.65443388152584,20.296456761591394,6.262351161807834,24.986411705632253,20.151508973403157,29.94913439885607,66.8309811018349,70.69412592195702,65.57866013186838,186.23972155394287,1,4,22
538.639841941789,49.17427454785421,52.967890902513545,48.38873032210665,6.469814768548689,20.176603797350843,10.116822769859239,30.26285692451395,79.848231989523,84.78844418737528,75.30638852438678,128.56834250765118,0,10,39
452.52688539362293,50.40978700216985,58.322235289112776,49.227403689527065,6.755918305271856,25.139678428704624,20.00289957684349,30.24237503528607,69.917260584255,79.54672912778577,59.3384587749415,185.6530807521847,0,12,28
69.0,21.98,16.93,30.59,5.98,31.28784692720137,26.030277541761098,36.54541631264165,77.54751136923112,92.54751136923112,62.54751136923112,166.22422425527847,1,14,27
1043.0,77.76,48.44,19.79,6.25,20.5,17.0,24.0,80.0,90.0,70.0,179.6013888888889,2,29,67
509.5610058142282,77.76,48.44,19.79,6.25,21.0,12.0,30.0,70.0,75.0,65.0,166.68421947819797,1,9,58
279.2410691535944,20.75,67.54,20.05,5.75,25.0,20.0,30.0,72.5,85.0,60.0,333.72557471264366,1,20,5
249.91747926454377,50.915724047918346,59.055563083272965,48.60966409958338,6.739063372064717,25.103224595875016,20.15764416641941,29.734132627868124,70.20554190926029,79.56003546334598,60.172461920057884,202.93667006567054,0,26,28
2425.839747472205,101.29462147706752,81.371350602838,51.26314818233121,5.990239564857367,24.935400919071668,14.729933422234073,34.9704142887441,79.88400229038119,85.00492509972547,74.61970439283394,177.63261545616504,2,55,4
124.08670778666719,40.09,67.79,79.92,7.34,27.5,20.0,35.0,35.0,45.0,25.0,132.1410836682984,1,0,25
2411.7579918676406,76.55802662558331,48.240374587724595,20.380239678961715,6.267907288840671,15.981139860519672,9.771369974789875,22.27507654899538,85.33567751716882,95.55630263611368,74.73017701286172,143.65397414895847,1,5,60
15762.158025065004,117.99067232129894,46.20338943037432,20.48472646509408,6.923717837375215,22.216014345483988,15.034081690038711,29.707060853151038,75.31502813760983,84.54200558939732,64.40082144550459,141.1048809646935,1,25,61
9.342691036907938,20.07,27.18,29.92,5.77,30.000000000000004,25.0,35.0,80.0,90.0,70.0,165.7621861799695,1,8,33
43.082544087500665,77.47800327839337,49.1534036939258,20.04854909389877,6.250426717756185,23.481252222554495,15.023435780462796,32.1391441290902,60.802323793330494,70.15822238312286,52.03049706828736,169.0890057817056,1,42,52
112.39076817467372,49.879999999999995,59.05,50.04,6.74,29.999999999999996,25.0,35.0,80.0,90.0,70.0,141.59593152661074,0,53,62
486.31319898327456,77.76,48.44,19.79,6.25,21.0,12.0,30.0,70.0,75.0,65.0,180.15458690743037,1,4,58
242.79172671497412,100.35222109294668,16.540585341260382,51.168869551687735,6.495868492030212,25.022700400859925,19.84849421132432,29.828125746120715,72.67311483316543,84.58880471528691,60.263366993351816,155.2683582957466,0,62,36
635.685896992688,77.76,48.44,19.79,6.25,16.0,10.0,22.0,85.0,95.0,75.0,246.24068804490037,1,11,60
72.87837694047353,77.7849060508506,49.245257665269776,19.902682493790483,6.235763306004078,24.901342782915442,19.917661467083338,29.73055102802082,67.8909339314911,69.73520037982723,64.75555191699263,204.75215526277552,1,54,22
6040.989943599958,21.391920343897535,16.310104397975486,30.600263701565467,5.980513315956681,30.132837200605202,24.84871655501279,34.92698048808165,79.82292225162301,89.93475766905712,70.46777119609979,180.94388691446838,1,39,7
582.0,77.76,48.44,19.79,6.25,17.0,10.0,24.0,75.0,90.0,60.0,179.6013888888889,1,29,11
302.85648949168984,40.51990703706155,67.02359835687548,19.27579643713224,7.142123340669915,27.464618393946512,19.867037438816727,34.9898987129988,35.435111454697754,44.75698550325958,25.213989957464964,155.43185429251142,1,19,48
152.13586484758093,22.220421364362164,16.675593166361264,31.160694936479107,5.949381849984604,20.597996920199197,5.95634257584913,34.76597896234303,72.48642509074962,85.14841451475066,59.56528628428206,178.817039287755,0,21,21
626.9507013534079,78.77666733273142,48.75468780197183,20.47799239707936,6.250878821552186,25.09798804875427,18.038532564367262,31.98751694684611,79.3560303529936,85.29190389877827,74.96114022286791,154.98167961576416,2,52,20
415.0,99.42,17.0,50.22,6.5,20.0,15.0,25.0,60.0,70.0,50.0,185.7563131313132,2,6,59
13.0,20.07,27.18,29.92,5.77,25.242157225627103,10.993725780501682,39.49058867075252,73.89837673022382,83.89837673022382,63.898376730223816,202.21246954600113,0,12,63
12.0,77.76,48.44,19.79,6.25,23.310861302351395,16.648689041881116,29.973033562821673,76.30683373018262,81.30683373018262,71.30683373018262,152.64914978430036,2,33,20
270.98879624726186,49.89481197898647,59.676461283040965,50.32242050034807,6.729934169783783,30.1574393770338,25.439565416085056,34.92653498111286,79.95246146375939,90.22881997477324,69.89232900398578,190.00140759888168,0,12,62
725.6339839648656,98.09446719946533,16.319636154494056,50.8832387432072,6.506819841561044,26.40797873833656,18.213717397937316,34.96138354713748,79.93994788241947,84.82493835665254,75.25254611552364,158.9643001142944,1,33,24
2.0,20.07,27.18,29.92,5.77,24.0,10.0,38.0,70.0,80.0,60.0,143.3747449051184,0,48,63
667.0,77.76,48.44,19.79,6.25,20.0,15.0,25.0,80.0,90.0,70.0,185.7563131313132,2,12,41
117.7493888643961,18.518987374734664,17.170341537206642,10.503536536813922,7.028554409778883,17.815438288149558,10.106289247289775,25.24332260551134,77.21867488523174,95.16930684271664,59.46284267734238,179.56063681044566,2,28,42
171.28318914952058,21.98,16.93,30.59,5.98,30.0,25.0,35.0,75.0,90.0,60.0,148.66751173869562,1,18,27
7062.94968334154,19.843958972180967,67.56620379130814,18.66876343974091,6.923985256601851,15.02151572386326,9.981270929129282,20.05382196414503,89.64687703574674,95.93168476083889,85.46154010828093,143.28631659334187,1,59,43
242.6677023931736,99.42000000000002,17.0,50.22,6.5,20.0,15.0,25.0,60.0,70.0,50.0,131.0650677317246,2,36,59
307.34984490235456,78.99691638024622,47.66589602479886,19.254805229292803,6.235320031457842,18.82970954507038,7.965752568349042,29.736125608871916,77.94498186306282,85.17317820130418,69.62665930536092,300.00607641788423,1,11,13
8557.0,20.99,47.28,19.87,6.72,31.276689026733532,26.021351221386826,36.53202683208024,72.29830654916219,82.29830654916219,62.29830654916219,136.4511571753736,1,53,50
352.687579563311,78.31603107090855,48.60729567556674,20.05809284941542,6.260059309950692,19.208728613069997,7.757391125329476,30.15272007346488,77.21551766618721,84.66823306632436,70.22445347070759,141.01646662189688,1,25,13
230.0,20.07,27.18,29.92,5.77,26.6233762250215,21.2987009800172,31.9480514700258,73.5081369454806,83.5081369454806,63.5081369454806,140.96074935024302,0,40,71
31.0,20.07,27.18,29.92,5.77,25.0,20.0,30.0,70.0,80.0,60.0,142.85416666666666,0,25,1
