N,P,K,ph,Avg Temp,Avg Humidity,Rainfall,Season_enc,District_enc
-1.1402294355860707,0.29344589132162047,-0.4900203104267548,1.2404671636785687,0.7788511838844369,1.1616664958573697,1.1407211537487676,1.3730599815366207,-0.8239173116869395
-0.2120698329504896,0.7333601252138142,0.7164972751095242,1.2012281165055236,0.38857455780250416,-0.364820774802372,-0.2229406332179064,-1.1990660397087998,-0.1760439783253655
0.5015644431550909,0.3137747782713199,-0.3547636967658618,-0.24441054462564946,0.20672843939512534,0.8715387416282449,0.06221203585292183,1.3730599815366207,-0.12205453387856767
-1.2321283038665316,-0.6284687738503673,-0.11200691564623429,-1.650419539519261,1.6239992222030661,-0.45857439776986003,-1.247077226280677,-1.1990660397087998,0.5258187994830064
1.2195575490723303,-1.3885693486445696,0.7278922415222726,0.3939337850741458,0.527299397932729,0.2481663769182151,-0.6448068886300427,0.08699697091391048,1.6595971328657608
-0.2659166382239339,0.828376162145675,0.7067161025630033,1.0110965271480223,1.301029793706268,0.7200693563047792,2.4411002443287986,-1.1990660397087998,-1.0938645339209287
0.5911804359833935,0.31428103773958604,-0.5076843165225446,-0.23769916062939914,-2.5630919189752825,0.49927078652848395,0.046460122889931024,-1.1990660397087998,1.4436393550785696
0.7260633080000078,0.2551224568236401,-0.45750957449407254,-0.254992374976155,-0.755522223964876,0.3205870363901745,-0.30307065607450623,1.3730599815366207,-1.30982231170812
0.6768951302202664,0.448890617312627,-0.45520317451909525,-0.25395854728844797,0.07406082235804182,-1.186024437092095,-0.43109714338624555,0.08699697091391048,1.4976287995253674
-1.2606963421967696,-0.9718106087013629,0.21367132393068033,0.4626955962653613,-0.721905563113262,1.0270346863981445,0.6305113836900536,-1.1990660397087998,1.2276815772913783
0.6590819043366052,0.31262578561138604,0.38106778221694465,0.2462351598422622,-0.5009460998163539,-0.9531870662204198,1.3024040301148672,1.3730599815366207,-1.2018434228145243
0.5861783540940735,0.5172108345968442,-0.3902786892576272,-0.1120784178291781,-1.0673337798609253,-0.5172229140605528,-0.7405157854050076,0.08699697091391048,-0.06806508943176984
-1.086737724355054,4.388763508173895,6.731346545279308,-0.7983829388151793,0.25667257406260574,-0.16312492280040175,-0.45802217909073195,0.08699697091391048,1.1197026883977825
-1.3255362799905088,-0.5326909255662983,0.03400607328537676,-1.6757346854448827,-0.05184655439304383,-0.13798805211180734,0.47545192827113975,-1.1990660397087998,-1.4717906450485136
-1.0749156892716007,-1.4004305310238074,-1.016271862642912,1.597139986389855,-1.0218224596030216,0.2926995966952142,0.17928229351212865,1.3730599815366207,-1.30982231170812
-1.1578676328138675,-1.1065263346247844,-0.025351499463142548,-1.0099745792120638,-0.4057708562620507,-0.13832830437921886,-1.3786258713596737,-1.1990660397087998,0.9037449106105911
0.5911804359833931,0.31428103773958604,-0.5076843165225446,-0.23769916062939914,0.25667257406260574,0.7200693563047792,-0.03603013371003929,1.3730599815366207,-1.5257800894953113
1.8211823706690151,0.2076826142058072,-0.5169177742544347,1.4443521739279437,-0.2655060357592254,0.2784722167521887,0.9600920960748817,0.08699697091391048,-1.633758978388907
1.1489854814791982,-1.3800848975769355,0.5878839220814497,0.24265598530491295,0.8505949985828432,0.6606520661941937,-1.2799975321079462,0.08699697091391048,-1.1478539783677266
-1.2424566864033586,-0.6538568897611874,-0.2667445155555078,-1.7053694301374696,1.3177331825638987,-0.16367714034786318,0.3785988114005086,-1.1990660397087998,1.4436393550785696
-1.1823464725898025,-0.7158473642277514,-0.10101072163538417,-1.4610092221256492,1.823208403528099,-0.6047220623529922,0.017348113650839214,-1.1990660397087998,0.039913799461825834
-0.3813390526322909,0.7931834872461491,0.46731390554580565,0.13677935528860058,-0.8297320852715284,0.5693169986307358,-0.45584300001047123,-1.1990660397087998,1.7135865773125587
0.5911804359833931,0.31428103773958604,-0.5076843165225446,-0.23769916062939914,-0.6832489236166903,-1.0463192019055834,3.034752256948444,1.3730599815366207,1.605607688418963
0.7006746294606857,0.4953795842899578,-0.32282451893764535,-0.2897141134389867,0.227554707671321,-0.9965623044416534,0.3119914417091219,0.08699697091391048,0.41783991058941067
0.7411470160188552,0.27860789479575193,-0.3981626054760266,-0.24461999198415224,-0.6110872670211169,-0.10085738913923471,0.6486005921116247,0.08699697091391048,1.0117237995041868
0.5911804359833931,0.31428103773958604,-0.5076843165225446,-0.23769916062939914,-0.6832489236166903,-1.0463192019055827,-0.8710242406306059,1.3730599815366207,0.5258187994830064
-1.2126049721199212,-0.8473704688148584,-0.08813248668403943,-1.4248735347774881,2.1731704848623985,0.8770235642491746,-0.08629915643001886,-1.1990660397087998,0.7957660217169955
0.4497951699343279,0.36257544055865576,-0.5855431697120402,-0.23429770302036032,-2.1407753404762544,0.8016156610904099,-0.4119762728125588,0.08699697091391048,-0.338012311665759
1.257060013721223,-1.2091073422158745,0.7139422868749173,0.39944149639989723,0.5699797399557044,0.7200693563047792,0.046460122889931024,0.08699697091391048,-0.1760439783253655
-1.1883727144540353,-1.2337026308130987,-0.1057461217092148,-0.8504839250176607,-0.617073781675083,-0.8319263244724978,-0.5159230613730741,1.3730599815366207,1.3356604661849738
-1.1974102303502614,-1.2309115652114202,-0.9003069974698723,1.7246940630208327,0.7788511838844369,0.7200693563047792,-0.1717487513538478,-1.1990660397087998,-0.7159384227933439
-1.1847744012208525,-0.8172930886815217,-0.21967401779092466,-1.444091986244355,0.21389264672600994,-0.2254206482600709,-0.4335001375879327,-1.1990660397087998,0.09390324390862366
0.5911804359833931,0.31428103773958604,-0.5076843165225446,-0.23769916062939914,-2.5630919189752825,0.49927078652848395,0.046460122889931024,-1.1990660397087998,1.4436393550785696
1.7456113250996483,0.23740631594461642,-0.4486619344824536,1.5726936787210843,1.6522381342030044,-2.5203516230333727,-0.15390076352560528,1.3730599815366207,0.957734355057389
-1.2247277145088094,-1.3392074114704136,-0.9687663841499148,1.6863117838756572,-1.260253461418616,0.5380774996624483,0.0345096825032525,1.3730599815366207,0.7417765772701976
-1.228548489005152,-1.1656123008758623,-0.15913582307469099,-0.9558660682050542,1.397523555059695,0.7197321335987781,-0.06532408943926862,0.08699697091391048,-0.1760439783253655
-1.1236285596867899,-1.2124991102374039,-0.07411325780770434,-0.9258110702210381,1.301029793706268,0.7200693563047792,-0.4810664088580846,0.08699697091391048,1.6595971328657608
-0.33005719416109025,0.8506727611169204,0.5287182220728195,1.2452694134101918,0.24904600897866294,0.09483178779185436,-0.38103779617527056,-1.1990660397087998,1.6595971328657608
0.5042124130217948,0.3357493070027816,0.2318055977939868,0.13627707158787059,0.5503376592060386,0.1730951531036059,-0.5576223355710225,-1.1990660397087998,1.6595971328657608
-1.1540634988354717,0.25807459623995727,-0.5044726790505828,0.9601252745856774,1.301029793706268,-0.16312492280040175,0.08768881453938383,0.08699697091391048,-0.014075644984972003
-1.0057276233237398,-1.2216869708005873,-0.01188902926631147,-0.9107937428992614,0.2946205241739768,-0.09680294886575891,-0.9674743616513125,-1.1990660397087998,0.25587157724901716
1.3286752765151468,-1.2260480370048794,0.7724608383425009,0.23666439965055366,0.5177062186014961,1.3207367436182897,0.651887843377396,1.3730599815366207,1.0117237995041868
