Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,Season_enc,District_enc,Crop_enc
-0.0009704886691967076,-1.1402294355860951,0.29344589132026844,-0.4900203104228552,1.24046716368026,0.7788511838807856,0.5193101120700457,0.8082162785761561,1.161666495853577,0.9290563680990078,1.110945640949691,1.1407211534842836,1.3730599815366207,-0.8239173116869395,-0.3485077296667281
-0.3688068960086657,-0.21206983302673846,0.7333601253899495,0.7164972749450056,1.201228117233791,0.3885745587942642,0.5193101120700457,-0.06431737220340024,-0.364820774882806,0.1244340363676517,-0.3941762839947866,-0.2229406324808714,-1.1990660397087998,-0.1760439783253655,-0.39769579292134905
-0.38960251052694567,0.5015644431675123,0.31377477808242576,-0.3547636969232612,-0.24441054545853338,0.20672843957481774,0.13525814089178492,0.2846960881084223,0.8715387419545598,0.2048962695407873,1.3367139296913626,0.06221203581674576,1.3730599815366207,-0.12205453387856767,-0.8403883622129373
-0.3656763733930106,-1.2321283040016235,-0.6284687740641388,-0.11200691549946368,-1.650419538413254,1.623999223091755,1.435770203444075,1.6807499293557122,-0.4585743973915796,0.1244340363676517,-1.1467372464670254,-1.247077226355421,-1.1990660397087998,0.5258187994830064,1.5698267372634878
0.6756696138288173,1.219557548939646,-1.3885693486178519,0.727892241373224,0.3939337849597638,0.5272993981732028,0.13778389940485086,0.6337095484202447,0.2481663765758192,-0.35833936267116195,0.8099212559607954,-0.6448068890206755,0.08699697091391048,1.6595971328657608,-0.9387644887221791
-0.36724163470083815,-0.26591663822299466,0.8283761621424668,0.7067161025514996,1.0110965271487957,1.3010297937027353,1.435770203444075,0.8082162785761561,0.7200693563015713,0.9290563680990078,0.35838467847745215,2.441100244813404,-1.1990660397087998,-1.0938645339209287,1.2746983577357622
-0.36455832960170526,0.5911804359852767,0.314281037738162,-0.5076843165184177,-0.23769916063362356,-2.5630919189796932,-1.6801941072276243,-2.6819183245420692,0.49927078652556856,0.9290563680990078,-0.01789580275866723,0.04646012213791437,-1.1990660397087998,1.4436393550785696,0.7336296619349321
0.4511664205346977,0.7260633080069374,0.25512245659016425,-0.45750957432247225,-0.254992373729842,-0.7555222237931665,-0.42412697553631695,-0.9368510229829565,0.3205870365457795,-0.35833936267116195,0.8099212559607954,-0.3030706567907509,1.3730599815366207,-1.30982231170812,0.19256096613410198
-0.3858011616365074,0.6768951301247697,0.4488906173237271,-0.45520317460875276,-0.2539585467511786,0.07406082194066672,-0.3971499793039834,0.2846960881084223,-1.1860244371121922,-0.6801882953637044,-0.9962250539725777,-0.4310971430263994,0.08699697091391048,1.4976287995253674,0.7828177251895531
-0.3891552930104235,-1.2606963421558794,-0.9718106087171857,0.213671324101368,0.46269559751828376,-0.7219055638149181,-2.2300701620520416,1.3317364690438898,1.0270346862806932,1.3313675339646858,0.35838467847745215,0.6305113837096389,-1.1990660397087998,1.2276815772913783,-0.8895764254675582
-0.38960251052694567,0.6590819042480657,0.3126257856546863,0.3810677821639018,0.24623515862374487,-0.5009461007229331,-0.005206969643800183,-0.9368510229829565,-0.9531870664311906,-1.4848106270950605,-0.24366409150033885,1.302404030447758,1.3730599815366207,-1.2018434228145243,-1.0371406152314209
-0.36634719966779383,0.5861783541309296,0.5172108343845223,-0.39027868944363714,-0.11207841887186866,-1.0673337803330856,-0.3971499793039834,-1.6348779436066014,-0.5172229143786767,0.6072074354064654,-1.372505535208697,-0.740515785186915,0.08699697091391048,-0.06806508943176984,-1.1847048049952837
-0.3475640639738635,-1.0867377243550191,4.3887635081583305,6.73134654519026,-0.7983829388216477,0.25667257405883576,0.5193101120700457,-0.06431737220340024,-0.16312492280243984,-0.27787712949802634,-0.01789580275866723,-0.45802218003856077,0.08699697091391048,1.1197026883977825,-1.3814570580137673
-0.35539037051300115,-1.3255362799595563,-0.5326909253788423,0.03400607327270865,-1.6757346862432057,-0.05184655444272023,0.5193101120700457,-0.06431737220340024,-0.1379880522186628,0.1244340363676517,-0.3941762839947866,0.47545192834881606,-1.1990660397087998,-1.4717906450485136,1.7173909270273504
-0.3808817689547637,-1.0749156894165635,-1.4004305309774998,-1.0162718626483251,1.5971399867501372,-1.02182245975342,-1.3136100706780125,-0.9368510229829565,0.2926995969244298,1.3313675339646858,-0.3941762839947866,0.17928229273452287,1.3730599815366207,-1.30982231170812,0.29093709264334383
-0.02579106083617607,-1.157867632894567,-1.1065263346520604,-0.025351499606264837,-1.0099745781857838,-0.40577085714485206,-2.046778143777236,0.8082162785761561,-0.13832830458107576,0.5267452022333298,-0.3941762839947866,-1.3786258704561372,-1.1990660397087998,0.9037449106105911,-0.7420122357036955
-0.33370032096167684,0.5911804359852767,0.314281037738162,-0.5076843165184177,-0.23769916063362356,0.25667257405883576,0.1527260755204341,0.2846960881084223,0.7200693563015713,0.5267452022333298,0.7346651597135716,-0.03603013452373047,1.3730599815366207,-1.5257800894953113,-0.7912002989583163
-0.33817249612689837,1.8211823706722539,0.20768261420475315,-0.516917774250189,1.444352173930451,-0.265506035763114,-0.3971499793039834,-0.06431737220340024,0.27847221674956574,0.5267452022333298,-0.01789580275866723,0.9600920969803862,0.08699697091391048,-1.633758978388907,1.2255102944811413
-0.20669054626938604,1.148985481477484,-1.3800848976030051,0.5878839219138933,0.24265598530299123,0.8505949991203476,0.1527260755204341,0.8082162785761561,0.6606520663870061,0.5267452022333298,0.7346651597135716,-1.2799975329938114,0.08699697091391048,-1.1478539783677266,-0.5944480459398327
0.21369391926143563,-1.242456686505714,-0.6538568898425522,-0.2667445153812671,-1.7053694311000116,1.3177331825010012,1.8023542399936867,0.9827230087320673,-0.16367714002544984,0.9290563680990078,-1.1467372464670254,0.3785988108248702,-1.1990660397087998,1.4436393550785696,0.5368774089164484
-0.387590031702596,-1.182346472589873,-0.7158473642256002,-0.10101072163649157,-1.4610092221347695,1.8232084035246852,1.435770203444075,1.6807499293557122,-0.6047220623544455,0.1244340363676517,-1.1467372464670254,0.017348113867212734,-1.1990660397087998,0.039913799461825834,1.5698267372634878
-0.2865188729685899,-0.38133905261928785,0.7931834872557055,0.46731390537186035,0.1367793557971108,-0.829732086001618,-1.3136100706780125,-0.06431737220340024,0.5693169989896266,0.5267452022333298,0.7346651597135716,-0.45584300072288,-1.1990660397087998,1.7135865773125587,0.14337290287948107
-0.3855775528782463,0.5911804359852767,0.314281037738162,-0.5076843165184177,-0.23769916063362356,-0.6832489236206738,-0.5804419975787892,-0.587837562671134,-1.0463192019064511,-0.6801882953637044,-1.1467372464670254,3.034752256762871,1.3730599815366207,1.605607688418963,0.4385012824072066
-0.3864719879112906,0.7006746293324203,0.49537958432784174,-0.3228245190826591,-0.2897141133064547,0.22755470838536246,-0.3971499793039834,0.2846960881084223,-0.9965623042646397,-0.6801882953637044,-0.9962250539725777,0.3119914410041902,0.08699697091391048,0.41783991058941067,0.7828177251895531
-0.38960251052694567,0.7411470160237363,0.2786078946842385,-0.3981626054675216,-0.2446199914324401,-0.6110872673236751,-0.9237120445669609,-0.06431737220340024,-0.10085738919354463,-0.6801882953637044,0.5088968709719,0.6486005924531678,0.08699697091391048,1.0117237995041868,0.9303819149534157
-0.322296274290362,0.5911804359852767,0.314281037738162,-0.5076843165184177,-0.23769916063362356,-0.6832489236206738,-0.5804419975787892,-0.587837562671134,-1.0463192019064511,-0.6801882953637044,-1.1467372464670254,-0.8710242401559584,1.3730599815366207,0.5258187994830064,0.4385012824072066
-0.2234612031389667,-1.2126049720959056,-0.8473704688292643,-0.08813248653642128,-1.4248735349149446,2.1731704838630646,0.8329174673635111,2.902297040447091,0.8770235638985947,0.2048962695407873,1.3367139296913626,-0.08629915690784305,-1.1990660397087998,0.7957660217169955,-0.2501316031574863
-0.38960251052694567,0.4497951699568553,0.36257544043743917,-0.5855431697833379,-0.23429770368205463,-2.1407753396949936,-2.2300701620520416,-1.1113577531388676,0.8016156609041176,1.3313675339646858,0.35838467847745215,-0.41197627321730174,0.08699697091391048,-0.338012311665759,1.4222625474996249
-0.23732494615115335,1.2570600137238401,-1.2091073422120115,0.7139422868633206,0.39944149639822274,0.5699797399520057,0.1527260755204341,0.8082162785761561,0.7200693563015713,0.5267452022333298,0.7346651597135716,0.04646012213791437,0.08699697091391048,-0.1760439783253655,-0.5944480459398327
-0.20579611123634173,-1.1883727144330405,-1.2337026307617802,-0.1057461217113288,-0.850483925871681,-0.6170737819072648,-0.3971499793039834,-0.9368510229829565,-0.8319263245383389,-0.6801882953637044,-1.1467372464670254,-0.5159230619687358,1.3730599815366207,1.3356604661849738,0.8811938516987948
-0.34689323769908026,-1.1974102303503484,-1.2309115652074816,-0.9003069974606919,1.724694063024462,0.7788511838807856,1.435770203444075,-0.06431737220340024,0.7200693563015713,0.9290563680990078,0.35838467847745215,-0.1717487503961201,-1.1990660397087998,-0.7159384227933439,-0.20094353990286534
2.1606553774406185,-1.1847744011076204,-0.8172930888841546,-0.2196740179161825,-1.4440919857402656,0.2138926465529967,0.5019681687089181,-0.06431737220340024,-0.22542064797272468,-0.8411127617099756,0.35838467847745215,-0.4335001370907068,-1.1990660397087998,0.09390324390862366,-1.725773500796114
-0.3576264580956119,0.5911804359852767,0.314281037738162,-0.5076843165184177,-0.23769916063362356,-2.5630919189796932,-1.6801941072276243,-2.6819183245420692,0.49927078652556856,0.9290563680990078,-0.01789580275866723,0.04646012213791437,-1.1990660397087998,1.4436393550785696,0.7336296619349321
0.44848311543556474,1.745611325412115,0.23740631608580426,-0.4486619346147496,1.5726936795999902,1.652238134753318,1.8023542399936867,0.8082162785761561,-2.520351623145821,-2.2894329588264166,-1.8992982089392643,-0.15390076297507527,1.3730599815366207,0.957734355057389,1.373074484245004
-0.36634719966779383,-1.22472771437813,-1.3392074116452546,-0.9687663841353902,1.6863117847166298,-1.2602534614432919,-1.238788705337321,-1.1113577531388676,0.5380774996988626,-0.11695266315175513,1.035689544702467,0.03450968202455949,1.3730599815366207,0.7417765772701976,0.29093709264334383
0.389897620771163,-1.2285484889707337,-1.1656123009539474,-0.15913582301525,-0.9558660679650764,1.3975235549803322,1.4824247269170414,0.8082162785761561,0.7197321332955353,0.04397180319451608,1.186201737196915,-0.06532408857572786,0.08699697091391048,-0.1760439783253655,-1.4306451212683884
-0.2840591766277181,-1.1236285596867954,-1.212499110233529,-0.07411325780915794,-0.9258110702280165,1.3010297937027353,1.435770203444075,0.8082162785761561,0.7200693563015713,0.9290563680990078,0.35838467847745215,-0.48106640858563376,0.08699697091391048,1.6595971328657608,-1.4306451212683884
-0.30015900722251554,-0.3300571940368265,0.8506727613180848,0.5287182218924047,1.245269412594753,0.2490460092523751,0.5193101120700457,-0.06431737220340024,0.09483178793909318,0.1244340363676517,-0.3941762839947866,-0.38103779634284174,-1.1990660397087998,1.6595971328657608,-0.39769579292134905
